PZ7180000020811_DVU	GO:0003824	GJ12748 [Drosophila virilis]
PZ7180000000006_RQ	GO:0055114	sulfiredoxin 1 homolog
PZ7180000000006_RQ	GO:0005524	sulfiredoxin 1 homolog
PZ7180000000006_RQ	GO:0016209	sulfiredoxin 1 homolog
PZ7180000000006_RQ	GO:0000287	sulfiredoxin 1 homolog
PZ7180000000006_RQ	GO:0006979	sulfiredoxin 1 homolog
PZ7180000000002_RR	GO:0005829	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0000070	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0051436	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0005730	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0031145	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0000776	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0005515	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0008283	budding uninhibited by benzimidazoles 3 homolog
PZ7180000000002_RR	GO:0007093	budding uninhibited by benzimidazoles 3 homolog
PZ7180000033583_AHT	GO:0016491	cg12164 cg12164-pa
PZ7180000033583_AHT	GO:0046914	cg12164 cg12164-pa
PZ7180000020975_AHU	GO:0005515	rad23 homolog a ( cerevisiae)
PZ7180000020975_AHU	GO:0003697	rad23 homolog a ( cerevisiae)
PZ7180000020975_AHU	GO:0006289	rad23 homolog a ( cerevisiae)
PZ7180000020952_AHW	GO:0016021	chitin synthase
PZ7180000020952_AHW	GO:0006035	chitin synthase
PZ7180000020952_AHW	GO:0007443	chitin synthase
PZ7180000020952_AHW	GO:0001838	chitin synthase
PZ7180000020952_AHW	GO:0035158	chitin synthase
PZ7180000020952_AHW	GO:0035159	chitin synthase
PZ7180000020952_AHW	GO:0008362	chitin synthase
PZ7180000020952_AHW	GO:0004100	chitin synthase
PZ7180000031697_AHW	GO:0042335	chitin synthase
PZ7180000031697_AHW	GO:0035239	chitin synthase
PZ7180000031697_AHW	GO:0048513	chitin synthase
PZ7180000031697_AHW	GO:0004100	chitin synthase
PZ7180000034537_AHW	GO:0016021	chitin synthase 1
PZ7180000034537_AHW	GO:0006035	chitin synthase 1
PZ7180000034537_AHW	GO:0007443	chitin synthase 1
PZ7180000034537_AHW	GO:0001838	chitin synthase 1
PZ7180000034537_AHW	GO:0035158	chitin synthase 1
PZ7180000034537_AHW	GO:0035159	chitin synthase 1
PZ7180000034537_AHW	GO:0008362	chitin synthase 1
PZ7180000034537_AHW	GO:0004100	chitin synthase 1
PZ7180000020933_AHX	GO:0008270	cg6769 cg6769-pa
PZ7180000020933_AHX	GO:0003676	cg6769 cg6769-pa
PZ7180000020933_AHX	GO:0005622	cg6769 cg6769-pa
PZ7180000034832_AHX	GO:0008270	cg6769 cg6769-pa
PZ7180000034832_AHX	GO:0003676	cg6769 cg6769-pa
PZ7180000034832_AHX	GO:0005622	cg6769 cg6769-pa
PZ7180000021099_AHX	GO:0008270	cg6769 cg6769-pa
PZ7180000021099_AHX	GO:0003676	cg6769 cg6769-pa
PZ7180000021099_AHX	GO:0005622	cg6769 cg6769-pa
PZ602043_AHY	GO:0016020	protein-glutamine gamma-glutamyltransferase
PZ602043_AHY	GO:0046872	protein-glutamine gamma-glutamyltransferase
PZ602043_AHY	GO:0016746	protein-glutamine gamma-glutamyltransferase
PZ7180000035165_AHZ	GO:0045335	syntaxin 12
PZ7180000035165_AHZ	GO:0005515	syntaxin 12
PZ7180000035165_AHZ	GO:0033344	syntaxin 12
PZ7180000035165_AHZ	GO:0045121	syntaxin 12
PZ7180000035165_AHZ	GO:0050821	syntaxin 12
PZ478316_AHZ	GO:0016192	syntaxin 12
PZ478316_AHZ	GO:0043231	syntaxin 12
PZ478316_AHZ	GO:0000281	syntaxin 12
PZ478316_AHZ	GO:0007143	syntaxin 12
PZ478316_AHZ	GO:0005515	syntaxin 12
PZ478316_AHZ	GO:0044425	syntaxin 12
PZ478316_AHZ	GO:0044444	syntaxin 12
PZ478316_AHZ	GO:0007067	syntaxin 12
PZ478316_AHZ	GO:0065007	syntaxin 12
PZ478316_AHZ	GO:0007110	syntaxin 12
PZ478316_AHZ	GO:0007140	syntaxin 12
PZ7180000035118_AIB	GO:0016281	eukaryotic initiation factor 4e-2
PZ7180000035118_AIB	GO:0006413	eukaryotic initiation factor 4e-2
PZ7180000035118_AIB	GO:0003723	eukaryotic initiation factor 4e-2
PZ7180000035118_AIB	GO:0005515	eukaryotic initiation factor 4e-2
PZ7180000035118_AIB	GO:0003743	eukaryotic initiation factor 4e-2
PZ7180000035119_AIB	GO:0016281	eukaryotic initiation factor 4e-2
PZ7180000035119_AIB	GO:0006413	eukaryotic initiation factor 4e-2
PZ7180000035119_AIB	GO:0003723	eukaryotic initiation factor 4e-2
PZ7180000035119_AIB	GO:0005515	eukaryotic initiation factor 4e-2
PZ7180000035119_AIB	GO:0003743	eukaryotic initiation factor 4e-2
PZ7180000028276_AIC	GO:0043473	metal-dependent protein hydrolase domain-containing protein
PZ7180000034985_AIF	GO:0006412	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0040010	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0009583	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0008415	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0009792	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0000003	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0006086	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0004738	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0005515	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0000166	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034985_AIF	GO:0005737	dihydrolipoamide s-acetyltransferase (e2 component of pyruvate dehydrogenase complex)
PZ7180000034922_AII	GO:0005794	unc-50 homolog ( elegans) isoform cra_a
PZ7180000034922_AII	GO:0003723	unc-50 homolog ( elegans) isoform cra_a
PZ7180000034922_AII	GO:0007166	unc-50 homolog ( elegans) isoform cra_a
PZ7180000034922_AII	GO:0005637	unc-50 homolog ( elegans) isoform cra_a
PZ7180000034831_AIM	GO:0005622	zinc finger protein 622
PZ7180000034831_AIM	GO:0005488	zinc finger protein 622
PZ855423_AIM	GO:0044424	zinc finger protein 622
PZ855423_AIM	GO:0003676	zinc finger protein 622
PZ855423_AIM	GO:0008270	zinc finger protein 622
PZ7180000034782_AIO	GO:0005488	fatty acid binding protein
PZ7180000019377_AIQ	GO:0016868	phosphoglyceromutase
PZ7180000019377_AIQ	GO:0008152	phosphoglyceromutase
PZ7180000021871_AIR	GO:0005509	cg7332 cg7332-pa
PZ806038_AIR	GO:0005509	carp_drome ame: full=protein carp homolog
PZ7180000021841_ZZ	GO:0007257	dual specificity mitogen-activated protein kinase kinase 4 mapkk4
PZ7180000021841_ZZ	GO:0004702	dual specificity mitogen-activated protein kinase kinase 4 mapkk4
PZ7180000021841_ZZ	GO:0005524	dual specificity mitogen-activated protein kinase kinase 4 mapkk4
PZ7180000021841_ZZ	GO:0008545	dual specificity mitogen-activated protein kinase kinase 4 mapkk4
PZ485322_AAB	GO:0005624	multiple c2-domains with two transmembrane regions 2
PZ485322_AAB	GO:0016021	multiple c2-domains with two transmembrane regions 2
PZ485322_AAB	GO:0005544	multiple c2-domains with two transmembrane regions 2
PZ485322_AAB	GO:0005509	multiple c2-domains with two transmembrane regions 2
PZ786281_AAB	GO:0044464	multiple c2-domains with two transmembrane regions 2
PZ7180000028279_AAC	GO:0042302	pupal cuticle
PZ7180000025674_AAF	GO:0000278	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0043234	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0015630	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0006915	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0004866	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0005730	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0051726	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0051087	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0031503	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0022403	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0044444	apoptosis inhibitor survivin
PZ7180000025674_AAF	GO:0044430	apoptosis inhibitor survivin
PZ7180000028105_AAF	GO:0005622	inhibitor of apoptosis protein
PZ7180000028105_AAF	GO:0008270	inhibitor of apoptosis protein
PZ7180000028105_AAF	GO:0005515	inhibitor of apoptosis protein
PZ723703_AAG	GO:0005856	isoform d
PZ723703_AAG	GO:0003779	isoform d
PZ723703_AAG	GO:0007498	isoform d
PZ733413_AAG	GO:0007016	alpha isoform c
PZ733413_AAG	GO:0005925	alpha isoform c
PZ733413_AAG	GO:0005509	alpha isoform c
PZ733413_AAG	GO:0031532	alpha isoform c
PZ733413_AAG	GO:0051015	alpha isoform c
PZ733413_AAG	GO:0051017	alpha isoform c
PZ7180000035034_AAI	GO:0048471	uncoordinated family member (unc-69)
PZ7180000035034_AAI	GO:0005515	uncoordinated family member (unc-69)
PZ7180000035034_AAI	GO:0030424	uncoordinated family member (unc-69)
PZ7180000035034_AAI	GO:0043025	uncoordinated family member (unc-69)
PZ7180000035187_AAJ	GO:0044262	citrate synthase
PZ7180000035187_AAJ	GO:0005759	citrate synthase
PZ7180000035187_AAJ	GO:0004108	citrate synthase
PZ7180000035187_AAJ	GO:0006099	citrate synthase
PZ469487_AAJ	GO:0002119	citrate synthase
PZ469487_AAJ	GO:0044262	citrate synthase
PZ469487_AAJ	GO:0008415	citrate synthase
PZ469487_AAJ	GO:0005759	citrate synthase
PZ469487_AAJ	GO:0040010	citrate synthase
PZ469487_AAJ	GO:0004108	citrate synthase
PZ469487_AAJ	GO:0006099	citrate synthase
PZ469487_AAJ	GO:0009792	citrate synthase
PZ7180000019327_AAL	GO:0008553	vacuolar atp synthase subunit d
PZ7180000019327_AAL	GO:0000221	vacuolar atp synthase subunit d
PZ7180000019327_AAL	GO:0015986	vacuolar atp synthase subunit d
PZ7180000019327_AAL	GO:0046961	vacuolar atp synthase subunit d
PZ7180000020654_AAL	GO:0008553	vacuolar atp synthase subunit d
PZ7180000020654_AAL	GO:0000221	vacuolar atp synthase subunit d
PZ7180000020654_AAL	GO:0015986	vacuolar atp synthase subunit d
PZ7180000020654_AAL	GO:0046961	vacuolar atp synthase subunit d
PZ7180000036128_AAM	GO:0045121	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0044257	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0008474	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0051181	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0006309	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0007269	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0007625	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0016042	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0005624	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0048167	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0043025	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0005615	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0005764	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0048549	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0015031	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0008306	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0005794	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0005829	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0043524	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0030425	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0007042	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0007420	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0007601	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0048260	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0030308	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0002084	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0030424	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0008021	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0051186	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0032429	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0031579	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0005634	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0016290	palmitoyl-protein thioesterase 1
PZ7180000036128_AAM	GO:0008344	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0045121	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0044257	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0008474	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0051181	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0006309	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0007269	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0007625	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0016042	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0005624	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0048167	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0043025	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0005615	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0005764	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0048549	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0015031	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0008306	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0005794	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0005829	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0043524	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0030425	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0007042	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0007420	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0007601	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0048260	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0030308	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0002084	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0030424	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0008021	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0051186	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0032429	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0031579	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0005634	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0016290	palmitoyl-protein thioesterase 1
PZ7180000036129_AAM	GO:0008344	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0045121	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0044257	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0008474	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0051181	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0006309	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0007269	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0007625	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0016042	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0005624	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0048167	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0043025	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0005615	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0005764	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0048549	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0015031	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0008306	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0005794	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0005829	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0043524	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0030425	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0007042	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0007420	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0007601	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0048260	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0030308	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0002084	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0030424	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0008021	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0051186	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0032429	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0031579	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0005634	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0016290	palmitoyl-protein thioesterase 1
PZ7180000021981_AAM	GO:0008344	palmitoyl-protein thioesterase 1
PZ859986_AAM	GO:0008474	palmitoyl-protein thioesterase 1 precursor
PZ859986_AAM	GO:0006464	palmitoyl-protein thioesterase 1 precursor
PZ7180000022348_AAN	GO:0005730	zinc finger protein
PZ7180000022348_AAN	GO:0005737	zinc finger protein
PZ7180000022348_AAN	GO:0008270	zinc finger protein
PZ7180000022348_AAN	GO:0005515	zinc finger protein
PZ7180000021973_AAN	GO:0005730	zinc finger protein
PZ7180000021973_AAN	GO:0008270	zinc finger protein
PZ7180000021973_AAN	GO:0005515	zinc finger protein
PZ7180000022267_AAN	GO:0005730	zinc finger protein
PZ7180000022267_AAN	GO:0005737	zinc finger protein
PZ7180000022267_AAN	GO:0008270	zinc finger protein
PZ7180000022267_AAN	GO:0005515	zinc finger protein
PZ7180000036202_AAN	GO:0005730	zinc finger protein
PZ7180000036202_AAN	GO:0005737	zinc finger protein
PZ7180000036202_AAN	GO:0008270	zinc finger protein
PZ7180000036202_AAN	GO:0005515	zinc finger protein
PZ7180000036122_AAO	GO:0031966	mitochondrial import inner membrane translocase subunit tim23
PZ7180000036122_AAO	GO:0015031	mitochondrial import inner membrane translocase subunit tim23
PZ7180000035386_AAP	GO:0051082	cdc37
PZ7180000035386_AAP	GO:0005737	cdc37
PZ7180000035386_AAP	GO:0030296	cdc37
PZ7180000035386_AAP	GO:0007169	cdc37
PZ7180000035386_AAP	GO:0051087	cdc37
PZ7180000027352_AAP	GO:0051082	cdc37
PZ7180000027352_AAP	GO:0005737	cdc37
PZ7180000027352_AAP	GO:0030296	cdc37
PZ7180000027352_AAP	GO:0007169	cdc37
PZ7180000027352_AAP	GO:0051087	cdc37
PZ7180000035507_AAQ	GO:0006810	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0003729	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0007312	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0007317	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0000226	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0005515	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0000166	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0000398	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0005737	rna binding motif protein 8a
PZ7180000035507_AAQ	GO:0005634	rna binding motif protein 8a
PZ7180000028066_AAQ	GO:0009987	rna binding motif protein 28
PZ7180000035508_AAQ	GO:0003723	rna binding motif protein
PZ7180000035508_AAQ	GO:0006396	rna binding motif protein
PZ7180000035508_AAQ	GO:0007312	rna binding motif protein
PZ7180000035508_AAQ	GO:0007317	rna binding motif protein
PZ7180000035508_AAQ	GO:0000226	rna binding motif protein
PZ7180000035508_AAQ	GO:0000166	rna binding motif protein
PZ7180000035508_AAQ	GO:0005737	rna binding motif protein
PZ7180000035508_AAQ	GO:0005634	rna binding motif protein
PZ7180000021835_AAR	GO:0032501	proline-rich coiled-coil 1
PZ7180000035403_AAS	GO:0006355	camp responsive element binding protein 3-like 3
PZ7180000035403_AAS	GO:0043565	camp responsive element binding protein 3-like 3
PZ7180000035403_AAS	GO:0044425	camp responsive element binding protein 3-like 3
PZ7180000035403_AAS	GO:0046983	camp responsive element binding protein 3-like 3
PZ7180000035403_AAS	GO:0003700	camp responsive element binding protein 3-like 3
PZ7180000035403_AAS	GO:0005783	camp responsive element binding protein 3-like 3
PZ7180000035403_AAS	GO:0005634	camp responsive element binding protein 3-like 3
PZ7180000028056_AAT	GO:0003704	abrupt protein
PZ7180000028056_AAT	GO:0006342	abrupt protein
PZ7180000028056_AAT	GO:0005515	abrupt protein
PZ7180000028056_AAT	GO:0005634	abrupt protein
PZ7180000031041_AAT	GO:0008270	lola
PZ7180000031041_AAT	GO:0005622	lola
PZ7180000031041_AAT	GO:0005515	lola
PZ7180000037551_AAU	GO:0000176	mitotic control protein dis3
PZ7180000037551_AAU	GO:0004540	mitotic control protein dis3
PZ7180000037551_AAU	GO:0003723	mitotic control protein dis3
PZ7180000025939_AAU	GO:0000176	mitotic control protein dis3
PZ7180000025939_AAU	GO:0004540	mitotic control protein dis3
PZ7180000025939_AAU	GO:0003723	mitotic control protein dis3
PZ7180000034517_BEN	GO:0005509	ryanodine receptor
PZ7180000034517_BEN	GO:0016021	ryanodine receptor
PZ7180000034517_BEN	GO:0004872	ryanodine receptor
PZ7180000034517_BEN	GO:0006874	ryanodine receptor
